gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000000242	735.969163488996	-2.56423737289464	0.51372979409729	-4.99141261098247	5.99393005600909e-07	0.000653556337197936	ENSSMAG00000000242	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000000242	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	8	4816602	4821275	-					ENSSMAG00000000242
ENSSMAG00000010101	118.744052686665	-3.50497774007256	0.708820702696944	-4.9448015933179	7.62214538715504e-07	0.000761833431446147	zgc:174917	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			zgc:174917	Direct local gene symbol: zgc:174917	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	13	14652395	14654075	-					zgc:174917 / ENSSMAG00000010101
ENSSMAG00000022401	117.606300022345	-3.42553100788944	0.710315294875963	-4.82254997548323	1.41734502740725e-06	0.00130766432759404	ENSSMAG00000022401	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000022401	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	24778299	24780409	+					ENSSMAG00000022401
ENSSMAG00000025657	83.5083998569324	-2.37366192684143	0.505570470993973	-4.69501694229632	2.66584628178749e-06	0.00213161068691728	acot7	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			acot7	Direct local gene symbol: acot7	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	11	10114561	10156037	+					acot7 / ENSSMAG00000025657
ENSSMAG00000009128	527.537408862376	-1.7329697528522	0.369012063641829	-4.69624146091402	2.64992269393681e-06	0.00213161068691728	ABCA12	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ABCA12	Direct local gene symbol: ABCA12	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	10333529	10394396	-					ABCA12 / ENSSMAG00000009128
ENSSMAG00000001438	96.9043221013512	1.86654757231947	0.405774957596054	4.59995753157741	4.22577082112552e-06	0.00304513164263622	dgat2	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			dgat2	Direct local gene symbol: dgat2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	18433140	18442482	+					dgat2 / ENSSMAG00000001438
ENSSMAG00000017506	587.411985423128	-1.54922762829244	0.33799228985365	-4.58361825047326	4.56998245518192e-06	0.00304513164263622	ENSSMAG00000017506	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000017506	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	15	18121103	18136517	-					ENSSMAG00000017506
ENSSMAG00000005381	722.850355265833	-1.41102948331972	0.307239934810793	-4.59259791273121	4.37762008137458e-06	0.00304513164263622	PKP1	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			PKP1	Direct local gene symbol: PKP1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	11	14751228	14765236	-					PKP1 / ENSSMAG00000005381
ENSSMAG00000015219	281.251594495155	1.40382159646968	0.311569015032626	4.50565213078932	6.61694126132552e-06	0.00417703123622833	MLF1	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			MLF1	Direct local gene symbol: MLF1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	3	14219199	14227635	+					MLF1 / ENSSMAG00000015219
ENSSMAG00000017919	469.572481867961	-1.86416188653587	0.415482836681875	-4.48673620653845	7.2322528498455e-06	0.00433718203405234	gmds	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			gmds	Direct local gene symbol: gmds	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	2422644	2582955	-					gmds / ENSSMAG00000017919
ENSSMAG00000010629	1291.87976615017	-1.44014092650718	0.323675709211547	-4.44933272878362	8.61374848928197e-06	0.00491968092287847	ENSSMAG00000010629	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000010629	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	8	20465144	20469610	-					ENSSMAG00000010629
ENSSMAG00000029322	368.746003638045	-1.83321833046845	0.414435354870463	-4.4234120205344	9.71542058653021e-06	0.0052966706597656	ENSSMAG00000029322	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			tmprss13a	Ensembl REST display name: tmprss13a	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	3	13924546	13933115	-					tmprss13a / ENSSMAG00000029322
ENSSMAG00000018666	839.043179247334	-1.90233262804398	0.435968060046266	-4.36346788304195	1.28016742245704e-05	0.00590551079421142	ENSSMAG00000018666	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			dsg2.1	Ensembl REST display name: dsg2.1	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	12	26788496	26802368	+					dsg2.1 / ENSSMAG00000018666
ENSSMAG00000004377	219.04916483657	-1.57940912340524	0.361820233315668	-4.36517634442873	1.27020245445473e-05	0.00590551079421142	hsd17b12a	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			hsd17b12a	Direct local gene symbol: hsd17b12a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	6233047	6252184	+					hsd17b12a / ENSSMAG00000004377
ENSSMAG00000008154	204.352836852487	1.51293821576302	0.345354895678164	4.3808216842912	1.18232600435407e-05	0.00590551079421142	lbx2	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			lbx2	Direct local gene symbol: lbx2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	13	3928602	3961218	-					lbx2 / ENSSMAG00000008154
ENSSMAG00000008284	393.485321725501	-1.50227082410834	0.344241014197167	-4.36400882565346	1.27700421656726e-05	0.00590551079421142	ENSSMAG00000008284	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			myo5b	Ensembl REST display name: myo5b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	16	186644	209304	-					myo5b / ENSSMAG00000008284
ENSSMAG00000012839	655.421191039315	-1.4766276899466	0.346246453257663	-4.26467239174217	2.00195724148973e-05	0.00889313894608437	PKP3	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			PKP3	Direct local gene symbol: PKP3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	11686027	11700851	-					PKP3 / ENSSMAG00000012839
ENSSMAG00000013626	6985.29800655098	1.16302507974866	0.274835135643362	4.23171905231888	2.31911979744985e-05	0.00993411530379054	pvalb1	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			pvalb1	Direct local gene symbol: pvalb1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	10530316	10532640	-					pvalb1 / ENSSMAG00000013626
ENSSMAG00000011936	121.298643152035	1.62011617845648	0.384689331772334	4.21149235148349	2.53689145069396e-05	0.0103331699722345	lemd1	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			lemd1	Direct local gene symbol: lemd1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	11	24868780	24874233	-					lemd1 / ENSSMAG00000011936
ENSSMAG00000017734	1146.84375856962	-1.33256581273183	0.316728292399601	-4.20728379721315	2.58458478545136e-05	0.0103331699722345	evpla	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			evpla	Direct local gene symbol: evpla	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	14890865	14901915	-					evpla / ENSSMAG00000017734
ENSSMAG00000016229	46.66230939943	2.32538681539099	0.554641574116056	4.1925937829255	2.75783012942797e-05	0.0106701337330191	TLN2	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			TLN2	Direct local gene symbol: TLN2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	13270533	13315364	+					TLN2 / ENSSMAG00000016229
ENSSMAG00000023012	142.113123649217	-1.62482879104393	0.389947377331956	-4.16678989396237	3.08918975463984e-05	0.0115786693491094	ENSSMAG00000023012	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000023012	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	12	4009010	4015002	-					ENSSMAG00000023012
ENSSMAG00000012025	218.46190433758	-1.38447642244656	0.336461094709266	-4.11481875383801	3.87483760839787e-05	0.0140832734167043	ENSSMAG00000012025	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			styk1b	Ensembl REST display name: styk1b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	1	18322701	18327045	+					styk1b / ENSSMAG00000012025
ENSSMAG00000001824	89.5734604573739	-1.98705818171103	0.48393613297163	-4.10603392953822	4.0251038388962e-05	0.0141991457187415	erbb3a	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			erbb3a	Direct local gene symbol: erbb3a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	14236609	14255162	-					erbb3a / ENSSMAG00000001824
ENSSMAG00000008442	103.856662281001	1.57577970449598	0.387553976877308	4.06596190082406	4.78347506236864e-05	0.016392285685157	si:dkey-51e6.1	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			si:dkey-51e6.1	Direct local gene symbol: si:dkey-51e6.1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	14436664	14437427	+					si:dkey-51e6.1 / ENSSMAG00000008442
ENSSMAG00000008536	127.06360320525	-2.03741163500437	0.501933233369422	-4.05912878357835	4.92561441330017e-05	0.0164105053536451	grk5	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			grk5	Direct local gene symbol: grk5	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	22428685	22441154	-					grk5 / ENSSMAG00000008536
ENSSMAG00000009203	83.1073069541284	2.04005529070877	0.504936346815086	4.04022270049786	5.34004701983646e-05	0.0164226984502355	ENSSMAG00000009203	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			ENSSMAG00000009203	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	6	17899144	17901735	+					ENSSMAG00000009203
ENSSMAG00000005723	139.893286091613	-1.72901744447596	0.427485473212861	-4.04462268970487	5.24074579035358e-05	0.0164226984502355	ENSSMAG00000005723	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			si:dkey-24p1.6	si:dkey-24p1.6 [Source:ZFIN;Acc:ZDB-GENE-060503-67]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	3	9883365	9891707	-					si:dkey-24p1.6 / ENSSMAG00000005723
ENSSMAG00000015802	296.229685911783	-1.41950073846295	0.350584795442377	-4.0489512292505	5.14476635375779e-05	0.0164226984502355	ENSSMAG00000015802	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000015802	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	19	2639143	2669390	-					ENSSMAG00000015802
ENSSMAG00000027979	1009.17430791891	-1.4187658962961	0.353038896447795	-4.01872402891418	5.85141572377991e-05	0.0175454700477541	ENSSMAG00000027979	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000027979	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	1	26237321	26238668	+					ENSSMAG00000027979
ENSSMAG00000018182	948.628529578111	-1.57151164904847	0.39321757945152	-3.99654474054922	6.42737387562222e-05	0.0188024200644422	ENSSMAG00000018182	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000018182	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	18	12713708	12723801	+					ENSSMAG00000018182
ENSSMAG00000002376	330.958374242609	-1.30820716020343	0.329285087824121	-3.97287095157548	7.10115255179888e-05	0.0202788627872085	ENSSMAG00000002376	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			scel	Ensembl REST display name: scel	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	14	16785057	16791006	-					scel / ENSSMAG00000002376
ENSSMAG00000013776	131.786286676812	-1.93228330498804	0.493150790999107	-3.91824030348466	8.91977598868309e-05	0.0243144984564239	sptbn2	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			sptbn2	Direct local gene symbol: sptbn2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	12787406	12819996	+					sptbn2 / ENSSMAG00000013776
ENSSMAG00000016128	189.115778401327	-1.46108357644352	0.372494982751536	-3.92242484892233	8.76622404226735e-05	0.0243144984564239	ENSSMAG00000016128	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000016128	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	19	20522331	20527299	+					ENSSMAG00000016128
ENSSMAG00000019649	27.4759628303576	-3.13643541876397	0.804843483003314	-3.89695075502158	9.7411416781495e-05	0.0255539611977478	ctsl.1	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ctsl.1	Direct local gene symbol: ctsl.1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	17	9037928	9042167	-					ctsl.1 / ENSSMAG00000019649
ENSSMAG00000005786	122.572187110925	-1.64549478330063	0.423727282140881	-3.88338172370391	0.000103013652486306	0.0255539611977478	fam83b	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			fam83b	Direct local gene symbol: fam83b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	15	9787118	9794655	+					fam83b / ENSSMAG00000005786
ENSSMAG00000019466	97.699631444401	-1.62882465448526	0.418247108609049	-3.89440744707643	9.84390676551202e-05	0.0255539611977478	ENSSMAG00000019466	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			il17ra1a	Ensembl REST display name: il17ra1a	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	4	30559829	30569440	-					il17ra1a / ENSSMAG00000019466
ENSSMAG00000012936	389.839459835445	-1.55179820644568	0.399519480311685	-3.88416155636527	0.000102683616213113	0.0255539611977478	ENSSMAG00000012936	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000012936	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	16	1683590	1704152	+					ENSSMAG00000012936
ENSSMAG00000011551	80489.3338815703	1.11077358164221	0.286271724903123	3.88013724379559	0.000104397540327634	0.0255539611977478	gapdh	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			gapdh	Direct local gene symbol: gapdh	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	1	18181751	18187094	-					gapdh / ENSSMAG00000011551
ENSSMAG00000026740	4166.86886661964	-1.12972159673298	0.291548565195953	-3.87490021078883	0.000106668401981949	0.02558761626743	ENSSMAG00000026740	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000026740	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	578987	586958	-					ENSSMAG00000026740
ENSSMAG00000009214	305.840774195299	-1.5676980638912	0.405646048520136	-3.86469452768102	0.000111228314637959	0.0261582824660329	ENSSMAG00000009214	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			muc15	Ensembl REST display name: muc15	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	5	4911144	4917401	-					muc15 / ENSSMAG00000009214
ENSSMAG00000001974	119.429922148029	-2.41185360106605	0.626734691101173	-3.84828482500054	0.000118947710021997	0.0264440326238467	ENSSMAG00000001974	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			ENSSMAG00000001974	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	17	1174238	1179326	+					ENSSMAG00000001974
ENSSMAG00000020880	1072.40773415294	-1.25169373709209	0.325279298586784	-3.84805839944388	0.000119057675645133	0.0264440326238467	capn9	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			capn9	Direct local gene symbol: capn9	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	1268978	1281242	-					capn9 / ENSSMAG00000020880
ENSSMAG00000031091	7205.60529449037	1.11997849293466	0.290554182560071	3.85462870665478	0.000115905396224879	0.0264440326238467	ENSSMAG00000031091	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	up			pgam2	Ensembl REST display name: pgam2	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	16	5978932	5980730	+					pgam2 / ENSSMAG00000031091
ENSSMAG00000014180	345.193674133683	-1.24894841720335	0.325213483781447	-3.84039555396382	0.00012283622625319	0.0267872308669228	ENSSMAG00000014180	P_BD_vs_P_BL	Pseudoalbino blind dark vs pseudoalbino blind light	P_BD vs P_BL	primary	pseudoalbino_within_surface	P_BD	P_BL	TRUE	TRUE	down			pof1b	POF1B actin binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-4287]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	4	3219584	3232264	-					pof1b / ENSSMAG00000014180
