gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000009447	46.8837867415563	-6.69237399639849	1.23399279847672	-5.4233493134318	5.8492526641842e-08	5.25372562731194e-05	ENSSMAG00000009447	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ENSSMAG00000009447	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	15	11994508	12002397	+					ENSSMAG00000009447
ENSSMAG00000024089	223.651534939556	2.33229018118321	0.438803832131188	5.31510896305466	1.06593522249706e-07	9.01091475441485e-05	ENSSMAG00000024089	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000024089	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	18549227	18551105	-					ENSSMAG00000024089
ENSSMAG00000019662	255.811621487972	2.41310647393743	0.455750987207747	5.29479154553635	1.19152250773389e-07	9.51298331035762e-05	vgll2b	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			vgll2b	Direct local gene symbol: vgll2b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	17	9045768	9050778	-					vgll2b / ENSSMAG00000019662
ENSSMAG00000018615	23843.4269355327	2.51799746406771	0.477015984653789	5.27864378778677	1.30143520931263e-07	9.84364494370094e-05	myl13	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			myl13	Direct local gene symbol: myl13	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	7	8249238	8264720	-					myl13 / ENSSMAG00000018615
ENSSMAG00000035246	33.5874557804523	4.54692361856372	0.863280510937213	5.2670291532788	1.38649195435902e-07	9.96263793804677e-05	ENSSMAG00000035246	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000035246	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	3	12038072	12043183	-					ENSSMAG00000035246
ENSSMAG00000003548	17.611845338052	7.60163633104697	1.44837474912288	5.24839053956886	1.53433762213745e-07	0.000104999837941606	LOXL4	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			LOXL4	Direct local gene symbol: LOXL4	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	17251160	17268814	+					LOXL4 / ENSSMAG00000003548
ENSSMAG00000004294	185.99120174096	2.11168454056552	0.403168797940193	5.23771817500316	1.62574060944864e-07	0.000106197810447211	ENSSMAG00000004294	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000004294	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	22	6485376	6503176	-					ENSSMAG00000004294
ENSSMAG00000025841	877.52621826514	-2.34664475814952	0.451529509156252	-5.19710165241374	2.02419686971112e-07	0.000121207221727577	mmp30	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			mmp30	Direct local gene symbol: mmp30	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	18917324	18923153	-					mmp30 / ENSSMAG00000025841
ENSSMAG00000019636	4262.86495560495	2.11058562218748	0.406084941618249	5.19739937604382	2.02095869988433e-07	0.000121207221727577	thbs1b	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			thbs1b	Direct local gene symbol: thbs1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	15087137	15099273	+					thbs1b / ENSSMAG00000019636
ENSSMAG00000011180	216.74388872694	2.72533491463401	0.528244254278037	5.15923248111575	2.47964253083367e-07	0.000142539771242442	ENSSMAG00000011180	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000011180	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	9	21596304	21604729	-					ENSSMAG00000011180
ENSSMAG00000006335	100.283622974069	2.71028887487708	0.526869200378927	5.14413989834255	2.68749214350381e-07	0.000143044257756642	myog	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			myog	Direct local gene symbol: myog	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	16141676	16144037	-					myog / ENSSMAG00000006335
ENSSMAG00000019154	28717.4058461504	2.47338258113117	0.480441325455028	5.14814702667098	2.6307226022578e-07	0.000143044257756642	ENSSMAG00000019154	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000019154	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	7	19984058	19996964	-					ENSSMAG00000019154
ENSSMAG00000032516	326.549358198394	2.11250781269182	0.418844278489425	5.04365923371484	4.56712359628089e-07	0.000234407618579117	ENSSMAG00000032516	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000032516	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	19	17168023	17169229	+					ENSSMAG00000032516
ENSSMAG00000020918	793.316707305447	1.96779929381597	0.4028873545649	4.8842418892524	1.03827551425591e-06	0.000514519221219711	ENSSMAG00000020918	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000020918	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	6	12418408	12432972	+					ENSSMAG00000020918
ENSSMAG00000019773	91.1156546252245	-2.35659825896851	0.488391840714246	-4.82522037125376	1.39848549603054e-06	0.000669921168781828	rab15	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			rab15	Direct local gene symbol: rab15	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	15230289	15242330	+					rab15 / ENSSMAG00000019773
ENSSMAG00000001588	306.579825498761	2.18420984176072	0.455282640081315	4.79748105785588	1.60673398346987e-06	0.000744850776659532	ENSSMAG00000001588	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			fkbp16	FKBP prolyl isomerase 16 [Source:ZFIN;Acc:ZDB-GENE-050208-116]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	10	13753494	13808854	-					fkbp16 / ENSSMAG00000001588
ENSSMAG00000018656	98.3045664748816	-2.82117914125385	0.589898096591843	-4.78248558107461	1.73140810461274e-06	0.000754001996102719	ENSSMAG00000018656	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ENSSMAG00000018656	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	12	26814020	26833180	+					ENSSMAG00000018656
ENSSMAG00000001145	8405.29149860429	1.95072990464487	0.407612762210669	4.78574295383975	1.70355971363555e-06	0.000754001996102719	ENSSMAG00000001145	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000001145	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	2	19247943	19251738	+					ENSSMAG00000001145
ENSSMAG00000000976	26.1649865806605	5.17299739760908	1.09097787945718	4.74161529304603	2.12020943492645e-06	0.000879896322658811	ENSSMAG00000000976	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			sdk2a	sidekick cell adhesion molecule 2a [Source:ZFIN;Acc:ZDB-GENE-091008-1]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	19	13237369	13318577	+					sdk2a / ENSSMAG00000000976
ENSSMAG00000011491	25.1670027575993	-4.34202313470253	0.916144236119177	-4.7394536400682	2.14295256370874e-06	0.000879896322658811	ACVR1C	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ACVR1C	Direct local gene symbol: ACVR1C	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	11498158	11511504	-					ACVR1C / ENSSMAG00000011491
ENSSMAG00000008539	1848.96258680169	2.66880003324134	0.56481501662449	4.72508689515891	2.30016978166238e-06	0.000918214998118611	tnni4b.1	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			tnni4b.1	Direct local gene symbol: tnni4b.1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	9842557	9844198	-					tnni4b.1 / ENSSMAG00000008539
ENSSMAG00000007807	62.9462609414431	-2.5260842523614	0.542718401460096	-4.6545026768309	3.24763618327684e-06	0.0012613994483749	ITGA2	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ITGA2	Direct local gene symbol: ITGA2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	19852283	19866621	+					ITGA2 / ENSSMAG00000007807
ENSSMAG00000021778	167.318143165125	2.51984761295428	0.544860827542977	4.62475458974984	3.75042177349714e-06	0.00141835029755071	ankrd1a	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ankrd1a	Direct local gene symbol: ankrd1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	15	21344818	21347393	-					ankrd1a / ENSSMAG00000021778
ENSSMAG00000011239	24.1922544075813	-4.62416748808488	1.00404534042032	-4.60553652502293	4.11403764713722e-06	0.00148733650274964	ENSSMAG00000011239	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			plin2	Ensembl REST display name: plin2	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	2	9126413	9131441	+					plin2 / ENSSMAG00000011239
ENSSMAG00000014438	786.716608588887	1.73656190341381	0.37716613419345	4.60423602751969	4.13982743789477e-06	0.00148733650274964	ENSSMAG00000014438	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000014438	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	9	23787818	23888471	-					ENSSMAG00000014438
ENSSMAG00000002690	41.5614188022942	-2.99105834125459	0.658604266489275	-4.54151072722104	5.58525434486926e-06	0.00191108786166943	ptger3	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ptger3	Direct local gene symbol: ptger3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	11644704	11649378	+					ptger3 / ENSSMAG00000002690
ENSSMAG00000030079	95.6421756662021	2.80371376245529	0.617299672654589	4.54190061432952	5.57493235991114e-06	0.00191108786166943	apcdd1l	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			apcdd1l	Direct local gene symbol: apcdd1l	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	7096472	7099226	-					apcdd1l / ENSSMAG00000030079
ENSSMAG00000001272	46.6343665072066	-2.74838538021041	0.607558525132542	-4.52365536243744	6.07806660708128e-06	0.00200445079067722	ENSSMAG00000001272	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			prss1	serine protease 1 [Source:NCBI gene (formerly Entrezgene);Acc:65223]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	1	22576613	22577886	-					prss1 / ENSSMAG00000001272
ENSSMAG00000017787	631.366049904671	1.68798137758024	0.373314134506355	4.52161121574544	6.13707012662988e-06	0.00200445079067722	angptl1a	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			angptl1a	Direct local gene symbol: angptl1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	17718287	17723264	-					angptl1a / ENSSMAG00000017787
ENSSMAG00000008717	64.12907014908	2.47399579644226	0.548973371605105	4.5065861559163	6.587894322507e-06	0.0020711176187932	slc6a2	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			slc6a2	Direct local gene symbol: slc6a2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	5	20294795	20320500	-					slc6a2 / ENSSMAG00000008717
ENSSMAG00000001397	151.452758885923	2.38909858200067	0.530291882078887	4.50525203711352	6.62942108861507e-06	0.0020711176187932	RBM20	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			RBM20	Direct local gene symbol: RBM20	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	16296480	16338328	-					RBM20 / ENSSMAG00000001397
ENSSMAG00000021288	3200.68276979609	1.98642748597613	0.442085519470457	4.49331045349671	7.01244384741673e-06	0.00209949646940053	ENSSMAG00000021288	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			nnt2	nicotinamide nucleotide transhydrogenase 2 [Source:ZFIN;Acc:ZDB-GENE-091204-5]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	5	9102910	9115230	-					nnt2 / ENSSMAG00000021288
ENSSMAG00000025819	3386.12397537894	1.51202100916135	0.336492483571007	4.49347632706417	7.00698139568095e-06	0.00209949646940053	ENSSMAG00000025819	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	up			ENSSMAG00000025819	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	Mt_rRNA	MT	69	1013	+					ENSSMAG00000025819
ENSSMAG00000000485	27.8708153390372	-5.22985041829338	1.16930860917939	-4.47260062676152	7.72740168401554e-06	0.00226633652246912	ENSSMAG00000000485	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ENSSMAG00000000485	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	4	17227596	17244817	-					ENSSMAG00000000485
ENSSMAG00000031399	22.9010854186166	-5.61592459482032	1.26508193751151	-4.43917854512032	9.03028806765057e-06	0.00259548539640412	ENSSMAG00000031399	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ENSSMAG00000031399	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	20894580	20895263	-					ENSSMAG00000031399
ENSSMAG00000013946	144.405330033141	-2.41983373121959	0.547746504250854	-4.41779858463755	9.97112724451188e-06	0.00280970724766431	ENSSMAG00000013946	P_OD_vs_P_OL	Pseudoalbino: superficie ocular oscura vs superficie ocular clara	Pseudoalbino: ocular oscura vs ocular clara	primary	pseudoalbino_within_surface	P_OD	P_OL	TRUE	TRUE	down			ENSSMAG00000013946	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	22	648696	695263	-					ENSSMAG00000013946
