gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000018102	407.044766967315	2.24665055710077	0.488755227854337	4.59667831475419	4.29279604272443e-06	0.00205782332968066	ENSSMAG00000018102	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			ENSSMAG00000018102	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	18	12671762	12681708	+					ENSSMAG00000018102
ENSSMAG00000027128	12.1678561219796	4.52468474160393	0.990376633487328	4.56865054022079	4.90874437798272e-06	0.00227718235160546	ENSSMAG00000027128	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			ENSSMAG00000027128	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	15	21939578	21956391	+					ENSSMAG00000027128
ENSSMAG00000011881	51.7619824159639	4.04056382050206	0.887363710499473	4.55344721977388	5.27739166646982e-06	0.00237169279860945	clcn1b	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			clcn1b	Direct local gene symbol: clcn1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	1	18276318	18300655	-					clcn1b / ENSSMAG00000011881
ENSSMAG00000010206	23.5145785544481	4.04278134916488	0.890277488152771	4.54103513001683	5.59787021419157e-06	0.00243948398637239	homer1b	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			homer1b	Direct local gene symbol: homer1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	13060984	13073429	-					homer1b / ENSSMAG00000010206
ENSSMAG00000001955	66.9888580579608	3.3068646771368	0.730811683052312	4.52492037801768	6.04182475537075e-06	0.00248249948019962	klhl30	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			klhl30	Direct local gene symbol: klhl30	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	20900297	20903721	-					klhl30 / ENSSMAG00000001955
ENSSMAG00000005595	57.8280263176454	2.21743755420981	0.489437887715151	4.5305800998805	5.88219471834611e-06	0.00248249948019962	ENSSMAG00000005595	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			SEMA4D	semaphorin 4D [Source:UniProtKB Gene Name;Acc:A0A8D3BT04]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	16	11410746	11448314	+					SEMA4D / ENSSMAG00000005595
ENSSMAG00000007705	1028.91678576339	2.07807207911884	0.461316687387642	4.50465403904335	6.64811598942986e-06	0.00265573766788863	pgk1	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			pgk1	Direct local gene symbol: pgk1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	10367245	10376047	+					pgk1 / ENSSMAG00000007705
ENSSMAG00000029313	69.9620589098915	-4.25712510192956	0.954391956897393	-4.46056263484128	8.17447631245893e-06	0.00317722010403978	ENSSMAG00000029313	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	down			ENSSMAG00000029313	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	3	16210088	16213144	-					ENSSMAG00000029313
ENSSMAG00000015655	74.4748461454982	3.05824950169094	0.686650019777498	4.45386938557424	8.43364174363031e-06	0.00319168952408282	slc25a25a	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			slc25a25a	Direct local gene symbol: slc25a25a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	24802401	24809235	+					slc25a25a / ENSSMAG00000015655
ENSSMAG00000023012	1195.20707965817	-4.63356109498612	1.04502308946061	-4.4339317874572	9.25299129388436e-06	0.0034119812255731	ENSSMAG00000023012	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	down			ENSSMAG00000023012	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	12	4009010	4015002	-					ENSSMAG00000023012
ENSSMAG00000016571	827.264653706436	3.52826640565509	0.798364864578739	4.4193658340874	9.89909535932297e-06	0.00355897225906059	jph1a	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			jph1a	Direct local gene symbol: jph1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	21	4014691	4045968	-					jph1a / ENSSMAG00000016571
ENSSMAG00000013347	78.8283742342364	2.55820077482057	0.5800383388197	4.41039945743271	1.03180105174234e-05	0.00361910510368454	ENSSMAG00000013347	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			prkg1b	Ensembl REST display name: prkg1b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	18	21525471	21546594	+					prkg1b / ENSSMAG00000013347
ENSSMAG00000014321	219.828492518261	2.08803441856299	0.474222554014477	4.40306856113648	1.06730418059366e-05	0.00365450033836128	SLC25A12	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			SLC25A12	Direct local gene symbol: SLC25A12	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	12611528	12632201	-					SLC25A12 / ENSSMAG00000014321
ENSSMAG00000013971	70.8403628360385	2.40172267828931	0.548414377386671	4.37939408104891	1.19009748035981e-05	0.003889725423876	sgcb	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			sgcb	Direct local gene symbol: sgcb	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	19100555	19103784	+					sgcb / ENSSMAG00000013971
ENSSMAG00000002694	460.993210335623	2.16944260157019	0.495094307100581	4.38187749375486	1.17660965381722e-05	0.003889725423876	ENSSMAG00000002694	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			ENSSMAG00000002694	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	9	17404416	17623385	-					ENSSMAG00000002694
ENSSMAG00000007412	2601.94033979476	2.80503865854851	0.64262257251266	4.36498619645554	1.27130786211152e-05	0.00406281741445018	ENSSMAG00000007412	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			pdlim7	Ensembl REST display name: pdlim7	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	13	15740374	15771340	-					pdlim7 / ENSSMAG00000007412
ENSSMAG00000010977	1052.12708567794	3.24076559951084	0.745902364130411	4.34475845010759	1.39429000040337e-05	0.00435897489039149	svilc	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			svilc	Direct local gene symbol: svilc	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	18062517	18074764	+					svilc / ENSSMAG00000010977
ENSSMAG00000020903	57.9121011509802	4.43122995491518	1.02815511827078	4.3098846430565	1.63339727088929e-05	0.00499784811758701	kbtbd12	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			kbtbd12	Direct local gene symbol: kbtbd12	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	12383768	12386219	-					kbtbd12 / ENSSMAG00000020903
ENSSMAG00000009449	125.315346614601	4.12943381407221	0.960529639935252	4.29912169534984	1.71476302044908e-05	0.0050843923076674	ENSSMAG00000009449	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			prkag3b	Ensembl REST display name: prkag3b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	14	20731550	20739411	+					prkag3b / ENSSMAG00000009449
ENSSMAG00000028779	47.5960364129485	3.68433051955248	0.857448368098851	4.29685408081357	1.73239151015717e-05	0.0050843923076674	tmem182a	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up			tmem182a	Direct local gene symbol: tmem182a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	15787637	15791548	-					tmem182a / ENSSMAG00000028779
ENSSMAG00000023300	26.6144441281335	-3.94222505387058	0.920061418248365	-4.28474118757842	1.82952039661134e-05	0.00516433079106336	ENSSMAG00000023300	P_BD_vs_N_BL	Pseudoalbino: superficie ciega oscura vs Normal: superficie ciega clara	Pseudoalbino: ciega oscura vs Normal: ciega clara	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	down			ENSSMAG00000023300	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	21	8261378	8271127	+					ENSSMAG00000023300
