gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000004772	1713.7759312602088	-1.2585393007777692	0.2785566286588955	-4.518073423120382	6.240484609802018e-6	0.00129634116165886	aebp1b	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	aebp1b	Direct local gene symbol: aebp1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	8880694	8893442	-	NA	NA	NA	NA	aebp1b / ENSSMAG00000004772
ENSSMAG00000005794	1182.740443636194	-1.0511571142509235	0.23271401201353084	-4.516948099325474	6.273727446373436e-6	0.00129634116165886	ENSSMAG00000005794	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000005794	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	17	12944565	12992223	-	NA	NA	NA	NA	ENSSMAG00000005794
ENSSMAG00000013767	383.4362917857392	-1.5992803621660518	0.3643452819620483	-4.389463625146214	1.1363058250705618e-5	0.00219744064940568	si:ch211-243a20.3	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	si:ch211-243a20.3	Direct local gene symbol: si:ch211-243a20.3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	12715618	12719132	+	NA	NA	NA	NA	si:ch211-243a20.3 / ENSSMAG00000013767
ENSSMAG00000021220	210.75476356795852	-1.1409567745499174	0.26120139232055284	-4.368111381082176	1.2532557866140648e-5	0.00230537930308372	ENSSMAG00000021220	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000021220	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	8	3659253	3670949	-	NA	NA	NA	NA	ENSSMAG00000021220
ENSSMAG00000018647	394.7837041014048	-1.0860385224836306	0.24976535209535689	-4.348235307149395	1.3723731820560937e-5	0.0024940815756788	ENSSMAG00000018647	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	thbs3a	Ensembl REST display name: thbs3a	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	16	22070593	22082255	+	NA	NA	NA	NA	thbs3a / ENSSMAG00000018647
ENSSMAG00000008785	423.3608367162998	-1.1515520792752645	0.26644931274635936	-4.32184293292383	1.5473132533165197e-5	0.00274584389565016	fgl1b	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	fgl1b	Direct local gene symbol: fgl1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	10663104	10665303	+	NA	NA	NA	NA	fgl1b / ENSSMAG00000008785
ENSSMAG00000001302	163.39486857406743	-1.1833448034615948	0.2762155555779484	-4.2841352688684955	1.8345128101511893e-5	0.00314688228689212	ENSSMAG00000001302	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	caskin1	CASK interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-071115-3]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	19	4676166	4701556	+	NA	NA	NA	NA	caskin1 / ENSSMAG00000001302
ENSSMAG00000013926	3100.4756278721716	-1.074428988130979	0.25293962368528766	-4.247768587921219	2.159102425821019e-5	0.00365931471809935	MAMDC2	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	MAMDC2	Direct local gene symbol: MAMDC2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	16	2454495	2469361	+	NA	NA	NA	NA	MAMDC2 / ENSSMAG00000013926
ENSSMAG00000008725	509.23718352429654	-1.3406554132602313	0.3163820853333684	-4.237456782192952	2.2606591658692583e-5	0.00374722888549141	pamr1a	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	pamr1a	Direct local gene symbol: pamr1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	5	4256457	4268434	+	NA	NA	NA	NA	pamr1a / ENSSMAG00000008725
ENSSMAG00000019773	105.69883126115398	-1.9472062302264157	0.4609548596907838	-4.224288320840427	2.396970245547675e-5	0.00388773109503668	rab15	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	rab15	Direct local gene symbol: rab15	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	15230289	15242330	+	NA	NA	NA	NA	rab15 / ENSSMAG00000019773
ENSSMAG00000019300	1116.8228708950132	-1.188482028062008	0.2858030034809666	-4.158395865637417	3.204902737952762e-5	0.0050375284970071	ENSSMAG00000019300	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	clu	Ensembl REST display name: clu	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	20	14764859	14773399	-	NA	NA	NA	NA	clu / ENSSMAG00000019300
ENSSMAG00000013331	835.3083069055323	-1.126372638130176	0.27115845487567686	-4.153927778673195	3.268163638154776e-5	0.00508216291937388	ENSSMAG00000013331	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000013331	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	18063017	18105004	+	NA	NA	NA	NA	ENSSMAG00000013331
ENSSMAG00000000904	1333.4777959859357	-1.1562202389770615	0.2803149283277674	-4.1247187435737045	3.7118807020500346e-5	0.00569906205148208	dpt	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	dpt	Direct local gene symbol: dpt	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	20345420	20350267	+	NA	NA	NA	NA	dpt / ENSSMAG00000000904
ENSSMAG00000020550	106.34033628146857	-1.481497153876122	0.37214583940471097	-3.980958530252394	6.863792439212379e-5	0.0092066933246072891	fgl2a	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	fgl2a	Direct local gene symbol: fgl2a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	16930755	16940856	-	NA	NA	NA	NA	fgl2a / ENSSMAG00000020550
ENSSMAG00000029827	1220.6918228233735	-1.0461102722479905	0.2632545774973018	-3.9737590973464174	7.074711995269573e-5	0.00935031168471862	ENSSMAG00000029827	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	si:dkey-282h22.5	Ensembl REST display name: si:dkey-282h22.5	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	19	13080386	13083871	+	NA	NA	NA	NA	si:dkey-282h22.5 / ENSSMAG00000029827
ENSSMAG00000015194	162.47325904525022	-1.037207018821476	0.2647360628569813	-3.917890927394382	8.932710626143469e-5	0.01095455342152423	PCDH18	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	PCDH18	Direct local gene symbol: PCDH18	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	13	24461695	24471685	-	NA	NA	NA	NA	PCDH18 / ENSSMAG00000015194
ENSSMAG00000000410	669.6545385899379	-1.1169962556827255	0.28638531152560015	-3.9003266254557074	9.606299878893198e-5	0.01150011328358928	zgc:56622	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	zgc:56622	Direct local gene symbol: zgc:56622	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	24921734	24940360	-	NA	NA	NA	NA	zgc:56622 / ENSSMAG00000000410
ENSSMAG00000017129	108.6890633884205	-1.2716577851807749	0.3289859401706624	-3.8653864190095737	1.1091345587154886e-4	0.0127711341096675	galnt18a	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	galnt18a	Direct local gene symbol: galnt18a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	24078471	24180301	-	NA	NA	NA	NA	galnt18a / ENSSMAG00000017129
ENSSMAG00000021558	611.6616531367126	-1.4500194137984506	0.3830763822855905	-3.785196584417555	1.5358712014611e-4	0.01666696489412894	UCMA	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	UCMA	Direct local gene symbol: UCMA	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	11343110	11347051	+	NA	NA	NA	NA	UCMA / ENSSMAG00000021558
ENSSMAG00000007727	425.985776049766	-1.7245725559464613	0.4599417030114804	-3.749545963444448	1.7715502578104193e-4	0.0189518185027038	ENSSMAG00000007727	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000007727	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	20	8878639	8881098	+	NA	NA	NA	NA	ENSSMAG00000007727
ENSSMAG00000014164	452.2254620877051	-1.4784769524013983	0.39548532404387093	-3.738386388864817	1.852051533932415e-4	0.01900431655635139	ENSSMAG00000014164	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	fgl1	Ensembl REST display name: fgl1	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	13	20133567	20138620	-	NA	NA	NA	NA	fgl1 / ENSSMAG00000014164
ENSSMAG00000010439	785.4721074568881	-1.3793268171147142	0.3687202957177616	-3.740848640918115	1.833999486300337e-4	0.01900431655635139	spon2b	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	spon2b	Direct local gene symbol: spon2b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	13	6388453	6394781	+	NA	NA	NA	NA	spon2b / ENSSMAG00000010439
ENSSMAG00000013748	2115.9905584053295	-1.119510727076373	0.30002087466343386	-3.731442781547284	1.903862559741516e-4	0.01924529691142294	col11a1b	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	col11a1b	Direct local gene symbol: col11a1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	7	5499987	5578132	-	NA	NA	NA	NA	col11a1b / ENSSMAG00000013748
ENSSMAG00000010321	392.970437558852	-1.0444805408014497	0.281484699636992	-3.710612129712312	2.067586896932871e-4	0.02051807944298383	ENSSMAG00000010321	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	reln	Ensembl REST display name: reln	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	10	10700922	10789564	-	NA	NA	NA	NA	reln / ENSSMAG00000010321
ENSSMAG00000003984	153.38441220125554	-1.045187896551528	0.2867717862464553	-3.644667804430664	2.677374011666056e-4	0.02508416744842906	ecm2	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ecm2	Direct local gene symbol: ecm2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	3348424	3363637	+	NA	NA	NA	NA	ecm2 / ENSSMAG00000003984
ENSSMAG00000010076	37.80921996109428	-1.6049192777840346	0.4406249356286602	-3.6423705242514735	2.701388604025215e-4	0.02515292944636811	ptges	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ptges	Direct local gene symbol: ptges	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	16	13484660	13486521	+	NA	NA	NA	NA	ptges / ENSSMAG00000010076
ENSSMAG00000023300	38.60784951952386	-1.60629543253714	0.4455142748610376	-3.6054858916432417	3.1156941854310153e-4	0.02831152475484423	ENSSMAG00000023300	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000023300	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	21	8261378	8271127	+	NA	NA	NA	NA	ENSSMAG00000023300
ENSSMAG00000004057	1336.7031003797304	-1.032229120934393	0.2898605614052164	-3.561123030778125	3.692719922212849e-4	0.03219710248939804	ENSSMAG00000004057	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000004057	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	19	6141122	6195946	-	NA	NA	NA	NA	ENSSMAG00000004057
ENSSMAG00000002690	48.827351753195494	-1.618448426713858	0.45616251632842536	-3.547964527511981	3.88220502389699e-4	0.03308428281382045	ptger3	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ptger3	Direct local gene symbol: ptger3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	11644704	11649378	+	NA	NA	NA	NA	ptger3 / ENSSMAG00000002690
ENSSMAG00000004722	334.5397096885723	-1.055290469618282	0.2977165730475514	-3.544614459369484	3.931877477880031e-4	0.03309741597795392	ENSSMAG00000004722	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000004722	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	1914880	1925776	+	NA	NA	NA	NA	ENSSMAG00000004722
ENSSMAG00000003010	82.71115427601013	-1.314705408474038	0.3730206274264358	-3.5244844703214535	4.243076855471412e-4	0.03516624796040153	htr2cl1	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	htr2cl1	Direct local gene symbol: htr2cl1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	2901159	2935612	+	NA	NA	NA	NA	htr2cl1 / ENSSMAG00000003010
ENSSMAG00000008125	426.029116915707	-1.1811372012891177	0.33561715174933127	-3.5192992823301714	4.326883030955435e-4	0.03547103458637597	ENSSMAG00000008125	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000008125	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	16	12738171	12750900	+	NA	NA	NA	NA	ENSSMAG00000008125
ENSSMAG00000024100	38.863872651330055	-2.5604345574945944	0.7286310981814531	-3.5140341441437655	4.4135607753722334e-4	0.03579255415898643	ENSSMAG00000024100	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000024100	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	1	23620700	23623920	-	NA	NA	NA	NA	ENSSMAG00000024100
ENSSMAG00000009988	192.7253929963374	-1.1770048127079256	0.33618826240324545	-3.5010288708299746	4.634656322727659e-4	0.03679429261685475	fbln5	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	fbln5	Direct local gene symbol: fbln5	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	17	3882745	3892910	-	NA	NA	NA	NA	fbln5 / ENSSMAG00000009988
ENSSMAG00000014740	26.38586753470225	-2.177681523525956	0.6258983238596687	-3.479289591473981	5.027449883264138e-4	0.03949690314539388	dennd4a	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	dennd4a	Direct local gene symbol: dennd4a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	12494907	12515642	+	NA	NA	NA	NA	dennd4a / ENSSMAG00000014740
ENSSMAG00000031647	15.603242676389495	-2.2940038082862464	0.663125750751418	-3.45937977176547	5.41420928088406e-4	0.04145580344814982	ENSSMAG00000031647	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000031647	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	6	12668506	12671818	-	NA	NA	NA	NA	ENSSMAG00000031647
ENSSMAG00000013572	52.08400674479944	-1.666027443345155	0.4831239609111864	-3.448447144296004	5.638198075059646e-4	0.04241684204206431	bbs5	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	bbs5	Direct local gene symbol: bbs5	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	12381030	12386801	+	NA	NA	NA	NA	bbs5 / ENSSMAG00000013572
ENSSMAG00000002151	102.3260328777999	-1.9510186915841288	0.5716562633447468	-3.4129227941434	6.427014725918025e-4	0.04660821640660937	gphnb	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	gphnb	Direct local gene symbol: gphnb	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	16317883	16395689	+	NA	NA	NA	NA	gphnb / ENSSMAG00000002151
ENSSMAG00000001723	113.04719481563554	-1.5898852746912957	0.4677425790955293	-3.399060392931613	6.761778374230573e-4	0.04811069103627073	gcgra	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	gcgra	Direct local gene symbol: gcgra	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	13568414	13598214	+	NA	NA	NA	NA	gcgra / ENSSMAG00000001723
ENSSMAG00000017787	430.0855222862491	-1.203647738902336	0.35514546573751116	-3.3891682564573555	7.01049794327749e-4	0.04895664397055447	angptl1a	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	angptl1a	Direct local gene symbol: angptl1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	17718287	17723264	-	NA	NA	NA	NA	angptl1a / ENSSMAG00000017787
ENSSMAG00000012712	247.4890968039965	8.393266353048144	0.7706839741084027	10.890671968050508	1.2769457222986098e-27	1.926144927515223e-23	ENSSMAG00000012712	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	tyrp1b	Ensembl REST display name: tyrp1b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	8	12291681	12297330	-	NA	NA	NA	NA	tyrp1b / ENSSMAG00000012712
