gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000021035	36.88142532885441	6.638861259999201	1.0023152491621707	6.623526146637582	3.5072985279059505e-11	4.809462817721215e-8	ENSSMAG00000021035	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000021035	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	12	8345301	8347581	-	NA	NA	NA	NA	ENSSMAG00000021035
ENSSMAG00000006952	115.20901375320508	3.2859843314471417	0.4979605325546965	6.5988850855086705	4.1426124479137285e-11	5.2072638470275574e-8	ENSSMAG00000006952	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000006952	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	18364863	18375581	+	NA	NA	NA	NA	ENSSMAG00000006952
ENSSMAG00000010306	3246.742438233839	-1.68986858816374	0.2584178715179352	-6.539286846677927	6.181286980701152e-11	7.172194832068938e-8	thbs4a	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	thbs4a	Direct local gene symbol: thbs4a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	13109085	13117238	+	NA	NA	NA	NA	thbs4a / ENSSMAG00000010306
ENSSMAG00000005197	78.20119653299454	4.177527138935619	0.6419796261523962	6.5072581258894	7.653483982329738e-11	8.246082313532982e-8	ENSSMAG00000005197	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	rasd1	Ensembl REST display name: rasd1	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	18	7873827	7875514	-	NA	NA	NA	NA	rasd1 / ENSSMAG00000005197
ENSSMAG00000002036	33.050922651696695	4.843233559092253	0.7458188805615898	6.493846810964848	8.367183045237571e-11	8.404895378494452e-8	slc24a4b	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	slc24a4b	Direct local gene symbol: slc24a4b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	16035109	16064700	+	NA	NA	NA	NA	slc24a4b / ENSSMAG00000002036
ENSSMAG00000018772	118.91348298214298	4.4555372522457075	0.6871284281497678	6.484286007847386	8.915296079018245e-11	8.404895378494452e-8	si:dkey-73n8.3	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	si:dkey-73n8.3	Direct local gene symbol: si:dkey-73n8.3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	21	5628592	5631276	-	NA	NA	NA	NA	si:dkey-73n8.3 / ENSSMAG00000018772
ENSSMAG00000020791	32.96798474164781	5.238400397297165	0.8317179555113497	6.298289417205784	3.0094821549071693e-10	2.6702958132129256e-7	pdcb	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	pdcb	Direct local gene symbol: pdcb	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	7178680	7182810	+	NA	NA	NA	NA	pdcb / ENSSMAG00000020791
ENSSMAG00000016075	25.24035639310215	6.256440764815096	1.0095430148506186	6.197299840404381	5.744001405632157e-10	4.813473177919748e-7	rhbg	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	rhbg	Direct local gene symbol: rhbg	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	16	19279298	19294612	+	NA	NA	NA	NA	rhbg / ENSSMAG00000016075
ENSSMAG00000020991	133.3280157940044	3.5150937016837505	0.5697346307901575	6.16970342281759	6.84182018176367e-10	5.431685032722274e-7	ENSSMAG00000020991	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	slc22a7a	Ensembl REST display name: slc22a7a	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	8	741435	746141	-	NA	NA	NA	NA	slc22a7a / ENSSMAG00000020991
ENSSMAG00000016887	328.3908806564542	2.785322126460419	0.4529397276856698	6.149432156662952	7.776083865021837e-10	5.864722450999471e-7	viml	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	viml	Direct local gene symbol: viml	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	7	7254199	7261096	+	NA	NA	NA	NA	viml / ENSSMAG00000016887
ENSSMAG00000000859	143.26743256962808	1.9279608092154736	0.320942481310252	6.007184843042739	1.887722629079531e-9	1.3559241970016977e-6	si:dkey-238d18.4	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	si:dkey-238d18.4	Direct local gene symbol: si:dkey-238d18.4	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	1	22403296	22407939	-	NA	NA	NA	NA	si:dkey-238d18.4 / ENSSMAG00000000859
ENSSMAG00000033070	40.01498044304939	4.350729533796784	0.7449505361122126	5.840293177722379	5.210903922024489e-9	3.572785216355336e-6	ENSSMAG00000033070	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000033070	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	lncRNA	11	14873479	14876259	+	NA	NA	NA	NA	ENSSMAG00000033070
ENSSMAG00000036716	6232.319393122957	1.7341634729568256	0.2974321185728402	5.830451268268576	5.527768070102117e-9	3.625254503018276e-6	ENSSMAG00000036716	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000036716	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	4686760	4708736	-	NA	NA	NA	NA	ENSSMAG00000036716
ENSSMAG00000016467	184.05877929492257	-1.8499394242069271	0.32052447538340584	-5.771601129661195	7.852181023550371e-9	4.935095773301408e-6	c1qtnf5	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	c1qtnf5	Direct local gene symbol: c1qtnf5	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	3	14952506	14955668	-	NA	NA	NA	NA	c1qtnf5 / ENSSMAG00000016467
ENSSMAG00000000942	74.3218607581178	2.742993340177698	0.47792922784666	5.739329549976312	9.505209603627692e-9	5.735063266444804e-6	RASEF	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	RASEF	Direct local gene symbol: RASEF	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	15959890	15978065	+	NA	NA	NA	NA	RASEF / ENSSMAG00000000942
ENSSMAG00000000015	42.1095050537231	3.1490823568384783	0.5542414527577475	5.68178785828729	1.3329393438247622e-8	7.733098870097197e-6	ENSSMAG00000000015	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	mlpha	Ensembl REST display name: mlpha	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	1	127183	141117	+	NA	NA	NA	NA	mlpha / ENSSMAG00000000015
ENSSMAG00000009599	4227.370718147761	-1.2585830416225898	0.22186180052815763	-5.67282442775838	1.4046216861468384e-8	7.847153153273671e-6	ENSSMAG00000009599	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	CPZ	carboxypeptidase Z [Source:UniProtKB Gene Name;Acc:A0A8D3ABK6]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	2	6253181	6260330	+	NA	NA	NA	NA	CPZ / ENSSMAG00000009599
ENSSMAG00000000615	51.05839412029947	2.7204552742856527	0.4882267410325857	5.572114441195841	2.516660069030072e-8	1.3090103614224002e-5	IGSF11	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	IGSF11	Direct local gene symbol: IGSF11	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	3	21498252	21590705	-	NA	NA	NA	NA	IGSF11 / ENSSMAG00000000615
ENSSMAG00000019336	28.14849763711521	4.856471419253675	0.870664187906969	5.577892701580362	2.4344973636043114e-8	1.3090103614224002e-5	tyr	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	tyr	Direct local gene symbol: tyr	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	3	16999573	17003552	+	NA	NA	NA	NA	tyr / ENSSMAG00000019336
ENSSMAG00000005705	126.76097055283012	1.6596683628651645	0.29848968303335405	5.56022019253412	2.6943449763899604e-8	1.354716654128872e-5	ckba	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ckba	Direct local gene symbol: ckba	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	17	2033325	2036450	+	NA	NA	NA	NA	ckba / ENSSMAG00000005705
ENSSMAG00000010598	71.53492462930899	4.362552969932755	0.785958667457414	5.550613728894508	2.8466844758427474e-8	1.3795386559358153e-5	slc26a6	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	slc26a6	Direct local gene symbol: slc26a6	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	11	9093649	9106254	+	NA	NA	NA	NA	slc26a6 / ENSSMAG00000010598
ENSSMAG00000022874	52.678855928362175	3.5367890101328703	0.6377453009554115	5.54577039585298	2.9266266898664874e-8	1.3795386559358153e-5	avpr1ab	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	avpr1ab	Direct local gene symbol: avpr1ab	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	23847312	23853908	+	NA	NA	NA	NA	avpr1ab / ENSSMAG00000022874
ENSSMAG00000005323	48.10986826974651	2.2178173501237644	0.40901393804001007	5.422351523646159	5.8820066473578544e-8	2.6095349490807608e-5	sox10	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	sox10	Direct local gene symbol: sox10	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	6663994	6667736	+	NA	NA	NA	NA	sox10 / ENSSMAG00000005323
ENSSMAG00000026477	30.75027128955243	5.048067376771107	0.9304287572326811	5.42552811005678	5.7783434729034245e-8	2.6095349490807608e-5	ENSSMAG00000026477	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000026477	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	13	16034392	16040154	-	NA	NA	NA	NA	ENSSMAG00000026477
ENSSMAG00000017056	5842.505458475031	-1.2530704692341097	0.23298568924241783	-5.378315180252594	7.518611026320708e-8	3.24030653488633e-5	fndc1	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	fndc1	Direct local gene symbol: fndc1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	13325737	13356584	+	NA	NA	NA	NA	fndc1 / ENSSMAG00000017056
ENSSMAG00000000432	63.34587891001714	3.0674992524896276	0.5816811382032447	5.273506481514646	1.338415247810633e-7	5.6079598883265526e-5	cpa1	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	cpa1	Direct local gene symbol: cpa1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	1480176	1485168	+	NA	NA	NA	NA	cpa1 / ENSSMAG00000000432
ENSSMAG00000017059	62.69013789762069	2.4221557729752625	0.46065639005818954	5.258053128643888	1.4558846334622308e-7	5.935287516525484e-5	ENSSMAG00000017059	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000017059	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	19	3701276	3711296	-	NA	NA	NA	NA	ENSSMAG00000017059
ENSSMAG00000006312	18.903736681383418	5.12069190915835	0.9912875598517092	5.1656977415558165	2.395436271605794e-7	9.50862124234258e-5	slc2a15b	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	slc2a15b	Direct local gene symbol: slc2a15b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	18007761	18021370	+	NA	NA	NA	NA	slc2a15b / ENSSMAG00000006312
ENSSMAG00000010605	19.757257318679745	4.320925457438471	0.839359280219705	5.147885487496433	2.634392256625059e-7	1.018901866639292e-4	ENSSMAG00000010605	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	slc26a6	Ensembl REST display name: slc26a6	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	11	9108913	9125174	+	NA	NA	NA	NA	slc26a6 / ENSSMAG00000010605
ENSSMAG00000001348	59.09807307613439	3.7294897936757825	0.7256623096007844	5.139428828441597	2.755748436829895e-7	1.0391927355285535e-4	ENSSMAG00000001348	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000001348	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	2	2243791	2249385	+	NA	NA	NA	NA	ENSSMAG00000001348
ENSSMAG00000020885	57.88243578328899	2.668056957060938	0.5212931937094667	5.118150379204704	3.085465535931188e-7	1.1351502961947816e-4	nr4a1	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	nr4a1	Direct local gene symbol: nr4a1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	11	22742345	22747774	+	NA	NA	NA	NA	nr4a1 / ENSSMAG00000020885
ENSSMAG00000001765	640.3458526142215	-1.5827067813239408	0.3140715112620162	-5.039319787281048	4.671893023448826e-7	1.615239854643258e-4	ENSSMAG00000001765	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	abi3bpa	ABI family, member 3 (NESH) binding protein a [Source:ZFIN;Acc:ZDB-GENE-070912-325]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	14	16535502	16553593	-	NA	NA	NA	NA	abi3bpa / ENSSMAG00000001765
ENSSMAG00000010622	233.7112372465914	2.1334951069929	0.4235059935372337	5.037697552219714	4.711651657670601e-7	1.615239854643258e-4	bhmt	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	bhmt	Direct local gene symbol: bhmt	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	23841543	23846929	+	NA	NA	NA	NA	bhmt / ENSSMAG00000010622
ENSSMAG00000022132	23.042361060557113	4.174634269061272	0.8275623313181902	5.044495273741698	4.547200721633431e-7	1.615239854643258e-4	ENSSMAG00000022132	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000022132	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	lncRNA	8	16990673	16994330	-	NA	NA	NA	NA	ENSSMAG00000022132
ENSSMAG00000007875	53.4524068377188	-2.341552190660991	0.46909679176010194	-4.991618428843297	5.987545211889094e-7	2.0070251550252243e-4	ENSSMAG00000007875	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000007875	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	24807583	24811276	+	NA	NA	NA	NA	ENSSMAG00000007875
ENSSMAG00000007651	39.10471736087775	2.62576733077095	0.5290210715596483	4.963445639376368	6.925343104524146e-7	2.2709103345357003e-4	ENSSMAG00000007651	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000007651	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	7	3198917	3207114	+	NA	NA	NA	NA	ENSSMAG00000007651
ENSSMAG00000005807	50.534020108463174	2.1428262167803767	0.43413715344984305	4.935827767221823	7.981151851287143e-7	2.508076969266985e-4	afmid	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	afmid	Direct local gene symbol: afmid	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	17761632	17767242	+	NA	NA	NA	NA	afmid / ENSSMAG00000005807
ENSSMAG00000006821	19.115871381703126	5.530821698992995	1.1200261811848935	4.938118226077403	7.888001916786104e-7	2.508076969266985e-4	ENSSMAG00000006821	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	atp6ap1lb	Ensembl REST display name: atp6ap1lb	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	11	15153377	15166388	+	NA	NA	NA	NA	atp6ap1lb / ENSSMAG00000006821
ENSSMAG00000029823	9656.228530347753	4.051522270278697	0.8276849386191455	4.895005431702052	9.830301329467992e-7	3.02612786232031e-4	ENSSMAG00000029823	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up	NA	NA	ENSSMAG00000029823	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	lncRNA	5	1189432	1212078	+	NA	NA	NA	NA	ENSSMAG00000029823
ENSSMAG00000019284	4903.587843716684	-1.0873076322450363	0.22259864087602976	-4.884610382012991	1.0363357318899888e-6	3.1264176359657183e-4	pcolcea	N_OD_vs_N_BL	Normal ocular dark vs normal blind light	N_OD vs N_BL	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down	NA	NA	pcolcea	Direct local gene symbol: pcolcea	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	15694195	15700504	-	NA	NA	NA	NA	pcolcea / ENSSMAG00000019284
ENSSMAG00000002702	309.3167670891064	-4.348140287322706	0.45671571927305576	-9.520452447407644	1.724266908354825e-21	2.4796682409050735e-17	ENSSMAG00000002702	P_BD_vs_N_BL	Pseudoalbino blind dark vs normal blind light	P_BD vs N_BL	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000002702	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	2	20370666	20381335	+	NA	NA	NA	NA	ENSSMAG00000002702
ENSSMAG00000035843	46.41314690771582	-8.47398867056318	1.2901150872804712	-6.56839746632692	5.0859634719590246e-11	3.657062034512137e-7	ENSSMAG00000035843	P_BD_vs_N_BL	Pseudoalbino blind dark vs normal blind light	P_BD vs N_BL	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	down	NA	NA	ENSSMAG00000035843	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	527115	538698	-	NA	NA	NA	NA	ENSSMAG00000035843
ENSSMAG00000005062	160.7993776660289	4.08282583284234	0.680336861928028	6.001182739491568	1.958853796126264e-9	9.390092147363936e-6	vcla	P_BD_vs_N_BL	Pseudoalbino blind dark vs normal blind light	P_BD vs N_BL	secondary	abnormal_vs_expected	P_BD	N_BL	TRUE	TRUE	up	NA	NA	vcla	Direct local gene symbol: vcla	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	15	9555761	9578283	+	NA	NA	NA	NA	vcla / ENSSMAG00000005062
