gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000010783	25.4532282667729	-3.72457570179236	0.800430410447842	-4.6532161361891	3.26797383403821e-06	0.000746880565342915	ENSSMAG00000010783	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000010783	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	24827327	24834079	+					ENSSMAG00000010783
ENSSMAG00000018384	493.525352034724	-1.33822456058768	0.289680605954364	-4.61965534827174	3.84377997092807e-06	0.000852640839433515	ENSSMAG00000018384	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			itga11b	integrin subunit alpha 11 [Source:UniProtKB Gene Name;Acc:A0A8D3E0K9]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	10	25404951	25425110	-					itga11b / ENSSMAG00000018384
ENSSMAG00000004772	1713.77593126021	-1.25853930077777	0.278556628658896	-4.51807342312038	6.24048460980202e-06	0.00129634116165886	aebp1b	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			aebp1b	Direct local gene symbol: aebp1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	9	8880694	8893442	-					aebp1b / ENSSMAG00000004772
ENSSMAG00000005794	1182.74044363619	-1.05115711425092	0.232714012013531	-4.51694809932547	6.27372744637344e-06	0.00129634116165886	ENSSMAG00000005794	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000005794	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	17	12944565	12992223	-					ENSSMAG00000005794
ENSSMAG00000013767	383.436291785739	-1.59928036216605	0.364345281962048	-4.38946362514621	1.13630582507056e-05	0.00219744064940568	si:ch211-243a20.3	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			si:ch211-243a20.3	Direct local gene symbol: si:ch211-243a20.3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	12715618	12719132	+					si:ch211-243a20.3 / ENSSMAG00000013767
ENSSMAG00000021220	210.754763567959	-1.14095677454992	0.261201392320553	-4.36811138108218	1.25325578661406e-05	0.00230537930308372	ENSSMAG00000021220	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000021220	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	8	3659253	3670949	-					ENSSMAG00000021220
ENSSMAG00000018647	394.783704101405	-1.08603852248363	0.249765352095357	-4.34823530714939	1.37237318205609e-05	0.0024940815756788	ENSSMAG00000018647	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			thbs3a	Ensembl REST display name: thbs3a	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	16	22070593	22082255	+					thbs3a / ENSSMAG00000018647
ENSSMAG00000008785	423.3608367163	-1.15155207927526	0.266449312746359	-4.32184293292383	1.54731325331652e-05	0.00274584389565016	fgl1b	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			fgl1b	Direct local gene symbol: fgl1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	10663104	10665303	+					fgl1b / ENSSMAG00000008785
ENSSMAG00000001302	163.394868574067	-1.18334480346159	0.276215555577948	-4.2841352688685	1.83451281015119e-05	0.00314688228689212	ENSSMAG00000001302	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			caskin1	CASK interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-071115-3]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	19	4676166	4701556	+					caskin1 / ENSSMAG00000001302
ENSSMAG00000013926	3100.47562787217	-1.07442898813098	0.252939623685288	-4.24776858792122	2.15910242582102e-05	0.00365931471809935	MAMDC2	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			MAMDC2	Direct local gene symbol: MAMDC2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	16	2454495	2469361	+					MAMDC2 / ENSSMAG00000013926
ENSSMAG00000008725	509.237183524297	-1.34065541326023	0.316382085333368	-4.23745678219295	2.26065916586926e-05	0.00374722888549141	pamr1a	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			pamr1a	Direct local gene symbol: pamr1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	5	4256457	4268434	+					pamr1a / ENSSMAG00000008725
ENSSMAG00000019773	105.698831261154	-1.94720623022642	0.460954859690784	-4.22428832084043	2.39697024554767e-05	0.00388773109503668	rab15	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			rab15	Direct local gene symbol: rab15	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	15230289	15242330	+					rab15 / ENSSMAG00000019773
ENSSMAG00000019300	1116.82287089501	-1.18848202806201	0.285803003480967	-4.15839586563742	3.20490273795276e-05	0.0050375284970071	ENSSMAG00000019300	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			clu	Ensembl REST display name: clu	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	20	14764859	14773399	-					clu / ENSSMAG00000019300
ENSSMAG00000013331	835.308306905532	-1.12637263813018	0.271158454875677	-4.15392777867319	3.26816363815478e-05	0.00508216291937388	ENSSMAG00000013331	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000013331	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	11	18063017	18105004	+					ENSSMAG00000013331
ENSSMAG00000000904	1333.47779598594	-1.15622023897706	0.280314928327767	-4.1247187435737	3.71188070205003e-05	0.00569906205148208	dpt	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			dpt	Direct local gene symbol: dpt	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	20345420	20350267	+					dpt / ENSSMAG00000000904
ENSSMAG00000020550	106.340336281469	-1.48149715387612	0.372145839404711	-3.98095853025239	6.86379243921238e-05	0.00920669332460729	fgl2a	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			fgl2a	Direct local gene symbol: fgl2a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	16930755	16940856	-					fgl2a / ENSSMAG00000020550
ENSSMAG00000029827	1220.69182282337	-1.04611027224799	0.263254577497302	-3.97375909734642	7.07471199526957e-05	0.00935031168471862	ENSSMAG00000029827	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			si:dkey-282h22.5	Ensembl REST display name: si:dkey-282h22.5	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	19	13080386	13083871	+					si:dkey-282h22.5 / ENSSMAG00000029827
ENSSMAG00000015194	162.47325904525	-1.03720701882148	0.264736062856981	-3.91789092739438	8.93271062614347e-05	0.0109545534215242	PCDH18	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			PCDH18	Direct local gene symbol: PCDH18	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	13	24461695	24471685	-					PCDH18 / ENSSMAG00000015194
ENSSMAG00000000410	669.654538589938	-1.11699625568273	0.2863853115256	-3.90032662545571	9.6062998788932e-05	0.0115001132835893	zgc:56622	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			zgc:56622	Direct local gene symbol: zgc:56622	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	24921734	24940360	-					zgc:56622 / ENSSMAG00000000410
ENSSMAG00000017129	108.68906338842	-1.27165778518077	0.328985940170662	-3.86538641900957	0.000110913455871549	0.0127711341096675	galnt18a	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			galnt18a	Direct local gene symbol: galnt18a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	24078471	24180301	-					galnt18a / ENSSMAG00000017129
ENSSMAG00000021558	611.661653136713	-1.45001941379845	0.38307638228559	-3.78519658441755	0.00015358712014611	0.0166669648941289	UCMA	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			UCMA	Direct local gene symbol: UCMA	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	11343110	11347051	+					UCMA / ENSSMAG00000021558
ENSSMAG00000007727	425.985776049766	-1.72457255594646	0.45994170301148	-3.74954596344445	0.000177155025781042	0.0189518185027038	ENSSMAG00000007727	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000007727	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	20	8878639	8881098	+					ENSSMAG00000007727
ENSSMAG00000014164	452.225462087705	-1.4784769524014	0.395485324043871	-3.73838638886482	0.000185205153393241	0.0190043165563514	ENSSMAG00000014164	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			fgl1	Ensembl REST display name: fgl1	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	13	20133567	20138620	-					fgl1 / ENSSMAG00000014164
ENSSMAG00000010439	785.472107456888	-1.37932681711471	0.368720295717762	-3.74084864091812	0.000183399948630034	0.0190043165563514	spon2b	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			spon2b	Direct local gene symbol: spon2b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	13	6388453	6394781	+					spon2b / ENSSMAG00000010439
ENSSMAG00000013748	2115.99055840533	-1.11951072707637	0.300020874663434	-3.73144278154728	0.000190386255974152	0.0192452969114229	col11a1b	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			col11a1b	Direct local gene symbol: col11a1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	7	5499987	5578132	-					col11a1b / ENSSMAG00000013748
ENSSMAG00000010321	392.970437558852	-1.04448054080145	0.281484699636992	-3.71061212971231	0.000206758689693287	0.0205180794429838	ENSSMAG00000010321	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			reln	Ensembl REST display name: reln	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	10	10700922	10789564	-					reln / ENSSMAG00000010321
ENSSMAG00000003984	153.384412201256	-1.04518789655153	0.286771786246455	-3.64466780443066	0.000267737401166606	0.0250841674484291	ecm2	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ecm2	Direct local gene symbol: ecm2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	3348424	3363637	+					ecm2 / ENSSMAG00000003984
ENSSMAG00000010076	37.8092199610943	-1.60491927778403	0.44062493562866	-3.64237052425147	0.000270138860402521	0.0251529294463681	ptges	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ptges	Direct local gene symbol: ptges	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	16	13484660	13486521	+					ptges / ENSSMAG00000010076
ENSSMAG00000023300	38.6078495195239	-1.60629543253714	0.445514274861038	-3.60548589164324	0.000311569418543102	0.0283115247548442	ENSSMAG00000023300	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000023300	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	21	8261378	8271127	+					ENSSMAG00000023300
ENSSMAG00000004057	1336.70310037973	-1.03222912093439	0.289860561405216	-3.56112303077813	0.000369271992221285	0.032197102489398	ENSSMAG00000004057	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000004057	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	19	6141122	6195946	-					ENSSMAG00000004057
ENSSMAG00000002690	48.8273517531955	-1.61844842671386	0.456162516328425	-3.54796452751198	0.000388220502389699	0.0330842828138204	ptger3	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ptger3	Direct local gene symbol: ptger3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	11644704	11649378	+					ptger3 / ENSSMAG00000002690
ENSSMAG00000004722	334.539709688572	-1.05529046961828	0.297716573047551	-3.54461445936948	0.000393187747788003	0.0330974159779539	ENSSMAG00000004722	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000004722	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	1914880	1925776	+					ENSSMAG00000004722
ENSSMAG00000003010	82.7111542760101	-1.31470540847404	0.373020627426436	-3.52448447032145	0.000424307685547141	0.0351662479604015	htr2cl1	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			htr2cl1	Direct local gene symbol: htr2cl1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	2901159	2935612	+					htr2cl1 / ENSSMAG00000003010
ENSSMAG00000008125	426.029116915707	-1.18113720128912	0.335617151749331	-3.51929928233017	0.000432688303095543	0.035471034586376	ENSSMAG00000008125	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000008125	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	16	12738171	12750900	+					ENSSMAG00000008125
ENSSMAG00000024100	38.8638726513301	-2.56043455749459	0.728631098181453	-3.51403414414377	0.000441356077537223	0.0357925541589864	ENSSMAG00000024100	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000024100	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	1	23620700	23623920	-					ENSSMAG00000024100
ENSSMAG00000009988	192.725392996337	-1.17700481270793	0.336188262403245	-3.50102887082997	0.000463465632272766	0.0367942926168547	fbln5	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			fbln5	Direct local gene symbol: fbln5	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	17	3882745	3892910	-					fbln5 / ENSSMAG00000009988
ENSSMAG00000014740	26.3858675347022	-2.17768152352596	0.625898323859669	-3.47928959147398	0.000502744988326414	0.0394969031453939	dennd4a	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			dennd4a	Direct local gene symbol: dennd4a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	12494907	12515642	+					dennd4a / ENSSMAG00000014740
ENSSMAG00000031647	15.6032426763895	-2.29400380828625	0.663125750751418	-3.45937977176547	0.000541420928088406	0.0414558034481498	ENSSMAG00000031647	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			ENSSMAG00000031647	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	6	12668506	12671818	-					ENSSMAG00000031647
ENSSMAG00000013572	52.0840067447994	-1.66602744334515	0.483123960911186	-3.448447144296	0.000563819807505965	0.0424168420420643	bbs5	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			bbs5	Direct local gene symbol: bbs5	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	12381030	12386801	+					bbs5 / ENSSMAG00000013572
ENSSMAG00000002151	102.3260328778	-1.95101869158413	0.571656263344747	-3.4129227941434	0.000642701472591802	0.0466082164066094	gphnb	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			gphnb	Direct local gene symbol: gphnb	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	16317883	16395689	+					gphnb / ENSSMAG00000002151
ENSSMAG00000001723	113.047194815636	-1.5898852746913	0.467742579095529	-3.39906039293161	0.000676177837423057	0.0481106910362707	gcgra	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			gcgra	Direct local gene symbol: gcgra	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	13568414	13598214	+					gcgra / ENSSMAG00000001723
ENSSMAG00000017787	430.085522286249	-1.20364773890234	0.355145465737511	-3.38916825645736	0.000701049794327749	0.0489566439705545	angptl1a	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	down			angptl1a	Direct local gene symbol: angptl1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	12	17718287	17723264	-					angptl1a / ENSSMAG00000017787
ENSSMAG00000012712	247.489096803996	8.39326635304814	0.770683974108403	10.8906719680505	1.27694572229861e-27	1.92614492751522e-23	ENSSMAG00000012712	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up			tyrp1b	Ensembl REST display name: tyrp1b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	8	12291681	12297330	-					tyrp1b / ENSSMAG00000012712
ENSSMAG00000017854	745.241378086194	8.32894441525775	1.04780812542241	7.94892138472395	1.88142393206948e-15	1.4189699295668e-11	ENSSMAG00000017854	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up			ENSSMAG00000017854	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	7	7815857	7817842	+					ENSSMAG00000017854
ENSSMAG00000009625	81.5130834669582	4.54896506582134	0.582173320322132	7.81376422970443	5.55048771994925e-15	2.79078522559048e-11	tmem130	N_OD_vs_N_BL	Normal: superficie ocular oscura vs superficie ciega clara	Normal: ocular oscura vs ciega clara	primary	physiological_reference	N_OD	N_BL	TRUE	TRUE	up			tmem130	Direct local gene symbol: tmem130	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	18	9967612	9972658	-					tmem130 / ENSSMAG00000009625
